,0,1,2,3,4,5,6,7,8,9
0,"1. Mon,4/3 vs TOR W (3-2)",Smith-RF,Jones-CF,Machado-3B,Davis-1B,Trumbo-DH,Castillo-C,Kim-LF,Schoop-2B,Hardy-SS
1,"2. Wed,4/5 vs TOR W (3-1)#",Rickard-LF,Jones-CF,Machado-3B,Trumbo-DH,Davis-1B,Mancini-RF,Castillo-C,Schoop-2B,Hardy-SS
2,"3. Fri,4/7 vs NYY W (6-5)",Smith-RF,Jones-CF,Machado-3B,Davis-1B,Trumbo-DH,Castillo-C,Kim-LF,Schoop-2B,Hardy-SS
3,"4. Sat,4/8 vs NYY W (5-4)",Smith-RF,Jones-CF,Machado-3B,Davis-1B,Trumbo-DH,Castillo-C,Kim-LF,Schoop-2B,Hardy-SS
4,"5. Sun,4/9 vs NYY L (3-7)#",Gentry-LF,Jones-CF,Machado-3B,Trumbo-RF,Davis-1B,Mancini-DH,Schoop-2B,Hardy-SS,Joseph-C
5,"6. Tue,4/11 at BOS L (1-8)#",Gentry-RF,Jones-CF,Machado-3B,Trumbo-DH,Davis-1B,Castillo-C,Mancini-LF,Schoop-2B,Hardy-SS
6,"7. Wed,4/12 at BOS W (12-5)",Smith-RF,Jones-CF,Machado-3B,Davis-1B,Trumbo-DH,Castillo-C,Mancini-LF,Schoop-2B,Hardy-SS
7,"8. Thu,4/13 at TOR W (2-1)#",Gentry-LF,Jones-CF,Machado-3B,Trumbo-RF,Davis-1B,Castillo-C,Mancini-DH,Schoop-2B,Hardy-SS
8,"9. Fri,4/14 at TOR W (6-4)",Smith-RF,Jones-CF,Machado-3B,Davis-1B,Trumbo-DH,Schoop-2B,Kim-LF,Hardy-SS,Joseph-C
9,"10. Sat,4/15 at TOR L (1-2)",Smith-RF,Jones-CF,Machado-3B,Davis-1B,Trumbo-DH,Castillo-C,Kim-LF,Schoop-2B,Flaherty-SS
10,"11. Sun,4/16 at TOR W (11-4)#",Gentry-LF,Jones-CF,Machado-3B,Trumbo-RF,Davis-DH,Castillo-C,Mancini-1B,Schoop-2B,Hardy-SS
11,"12. Tue,4/18 at CIN L (3-9)",Smith-LF,Jones-CF,Machado-3B,Davis-1B,Trumbo-RF,Castillo-C,Schoop-2B,Hardy-SS,Gausman-P
12,"13. Wed,4/19 at CIN W (2-0)#",Mancini-LF,Jones-CF,Machado-3B,Trumbo-RF,Davis-1B,Castillo-C,Schoop-2B,Hardy-SS,Jimenez-P
13,"14. Thu,4/20 at CIN W (2-1)",Kim-LF,Jones-CF,Machado-3B,Davis-1B,Trumbo-RF,Schoop-2B,Hardy-SS,Joseph-C,Miley-P
14,"15. Fri,4/21 vs BOS W (2-0)#",Gentry-LF,Jones-CF,Machado-3B,Trumbo-RF,Davis-1B,Castillo-C,Mancini-DH,Schoop-2B,Hardy-SS
15,"16. Sat,4/22 vs BOS W (4-2)",Gentry-LF,Jones-CF,Machado-3B,Trumbo-RF,Davis-1B,Mancini-DH,Schoop-2B,Hardy-SS,Joseph-C
16,"17. Sun,4/23 vs BOS L (2-6)#",Gentry-LF,Jones-CF,Machado-3B,Trumbo-RF,Davis-1B,Mancini-DH,Castillo-C,Schoop-2B,Hardy-SS
17,"18. Mon,4/24 vs TBR W (6-3)",Smith-RF,Jones-CF,Machado-3B,Davis-1B,Trumbo-DH,Castillo-C,Kim-LF,Schoop-2B,Hardy-SS
18,"19. Tue,4/25 vs TBR L (0-2)",Smith-RF,Jones-CF,Machado-3B,Davis-1B,Trumbo-DH,Kim-LF,Schoop-2B,Hardy-SS,Joseph-C
19,"20. Wed,4/26 vs TBR W (5-4)",Smith-RF,Jones-CF,Machado-3B,Davis-1B,Trumbo-DH,Castillo-C,Kim-LF,Schoop-2B,Flaherty-SS
20,"21. Fri,4/28 at NYY L (11-14)#",Rickard-LF,Jones-CF,Machado-3B,Trumbo-DH,Davis-1B,Castillo-C,Mancini-RF,Schoop-2B,Hardy-SS
21,"22. Sat,4/29 at NYY L (4-12)",Smith-RF,Jones-CF,Machado-3B,Davis-1B,Trumbo-DH,Hardy-SS,Kim-LF,Schoop-2B,Joseph-C
22,"23. Sun,4/30 at NYY W (7-4)#",Rickard-LF,Jones-CF,Machado-3B,Trumbo-DH,Castillo-C,Mancini-1B,Schoop-2B,Gentry-RF,Hardy-SS
23,"24. Mon,5/1 at BOS W (5-2)",Smith-RF,Jones-CF,Machado-3B,Trumbo-DH,Davis-1B,Schoop-2B,Hardy-SS,Flaherty-LF,Joseph-C
24,"25. Tue,5/2 at BOS L (2-5)#",Rickard-RF,Jones-CF,Machado-3B,Trumbo-DH,Davis-1B,Schoop-2B,Mancini-LF,Hardy-SS,Joseph-C
25,"26. Wed,5/3 at BOS L (2-4)#",Rickard-RF,Jones-CF,Machado-3B,Trumbo-DH,Davis-1B,Schoop-2B,Mancini-LF,Hardy-SS,Joseph-C
26,"27. Thu,5/4 at BOS W (8-3)",Smith-RF,Jones-CF,Machado-3B,Davis-1B,Trumbo-DH,Schoop-2B,Kim-LF,Hardy-SS,Joseph-C
27,"28. Fri,5/5 vs CHW W (4-2)",Smith-RF,Jones-CF,Machado-3B,Davis-1B,Trumbo-DH,Schoop-2B,Kim-LF,Hardy-SS,Joseph-C
28,"29. Sat,5/6 vs CHW W (6-5)",Smith-RF,Jones-CF,Machado-3B,Davis-1B,Trumbo-DH,Mancini-LF,Flaherty-2B,Hardy-SS,Joseph-C
29,"30. Sun,5/7 vs CHW W (4-0)#",Rickard-LF,Jones-CF,Machado-3B,Trumbo-RF,Davis-1B,Mancini-DH,Hardy-SS,Pena-C,Flaherty-2B
30,"31. Mon,5/8 vs WSN W (6-4)#",Rickard-LF,Jones-CF,Machado-3B,Trumbo-RF,Davis-1B,Mancini-DH,Schoop-2B,Hardy-SS,Joseph-C
31,"32. Tue,5/9 vs WSN W (5-4)",Smith-RF,Jones-CF,Machado-3B,Davis-1B,Trumbo-DH,Mancini-LF,Schoop-2B,Hardy-SS,Joseph-C
32,"33. Wed,5/10 at WSN L (6-7)",Smith-LF,Jones-CF,Machado-3B,Davis-1B,Trumbo-RF,Schoop-2B,Hardy-SS,Joseph-C,Miley-P
33,"34. Fri,5/12 at KCR L (2-3)#",Rickard-LF,Jones-CF,Machado-3B,Trumbo-DH,Schoop-2B,Mancini-1B,Hardy-SS,Joseph-C,Gentry-RF
34,"35. Sat,5/13 at KCR L (3-4)",Smith-RF,Jones-CF,Machado-3B,Davis-1B,Trumbo-DH,Schoop-2B,Mancini-LF,Hardy-SS,Pena-C
35,"36. Sun,5/14 at KCR L (8-9)",Smith-RF,Schoop-2B,Machado-3B,Davis-1B,Trumbo-DH,Kim-LF,Rickard-CF,Flaherty-SS,Joseph-C
36,"37. Tue,5/16 at DET W (13-11)#",Rickard-RF,Jones-CF,Machado-3B,Trumbo-DH,Davis-1B,Schoop-2B,Castillo-C,Mancini-LF,Hardy-SS
37,"38. Wed,5/17 at DET L (4-5)",Smith-RF,Jones-CF,Machado-3B,Davis-1B,Trumbo-DH,Schoop-2B,Castillo-C,Mancini-LF,Hardy-SS
38,"39. Thu,5/18 at DET L (5-6)",Smith-RF,Mancini-LF,Jones-CF,Davis-1B,Trumbo-DH,Schoop-2B,Flaherty-3B,Joseph-C,Hardy-SS
39,"40. Fri,5/19 vs TOR W (5-3)",Schoop-2B,Jones-CF,Machado-3B,Davis-1B,Trumbo-RF,Castillo-C,Mancini-DH,Kim-LF,Hardy-SS
40,"41. Sat,5/20 vs TOR W (7-5)",Smith-RF,Jones-CF,Machado-3B,Davis-1B,Trumbo-DH,Castillo-C,Kim-LF,Schoop-2B,Hardy-SS
41,"42. Sun,5/21 vs TOR L (1-3)",Schoop-2B,Jones-CF,Machado-3B,Davis-1B,Trumbo-RF,Castillo-DH,Mancini-LF,Joseph-C,Janish-SS
42,"43. Mon,5/22 vs MIN L (7-14)",Smith-RF,Jones-CF,Machado-3B,Trumbo-DH,Davis-1B,Castillo-C,Mancini-LF,Schoop-2B,Hardy-SS
43,"44. Tue,5/23 vs MIN L (0-2)",Smith-RF,Jones-CF,Machado-3B,Trumbo-DH,Davis-1B,Castillo-C,Mancini-LF,Schoop-2B,Hardy-SS
44,"45. Wed,5/24 vs MIN L (3-4)",Smith-RF,Jones-CF,Machado-3B,Trumbo-DH,Davis-1B,Mancini-LF,Schoop-2B,Hardy-SS,Joseph-C
45,"46. Fri,5/26 at HOU L (0-2)",Smith-RF,Jones-CF,Machado-3B,Davis-1B,Trumbo-DH,Castillo-C,Kim-LF,Schoop-2B,Hardy-SS
46,"47. Sat,5/27 at HOU L (2-5)#",Rickard-CF,Castillo-DH,Machado-3B,Trumbo-RF,Davis-1B,Mancini-LF,Schoop-2B,Hardy-SS,Joseph-C
47,"48. Sun,5/28 at HOU L (4-8)",Smith-RF,Schoop-2B,Machado-3B,Trumbo-DH,Davis-1B,Castillo-C,Kim-LF,Rickard-CF,Janish-SS
48,"49. Mon,5/29 vs NYY W (3-2)#",Rickard-CF,Davis-1B,Machado-3B,Trumbo-RF,Castillo-DH,Mancini-LF,Schoop-2B,Hardy-SS,Joseph-C
49,"50. Tue,5/30 vs NYY L (3-8)",Smith-RF,Schoop-2B,Machado-3B,Trumbo-DH,Davis-1B,Castillo-C,Mancini-LF,Rickard-CF,Hardy-SS
50,"51. Wed,5/31 vs NYY W (10-4)",Smith-RF,Jones-CF,Machado-3B,Trumbo-DH,Davis-1B,Mancini-LF,Schoop-2B,Joseph-C,Hardy-SS
51,"52. Thu,6/1 vs BOS W (7-5)#",Rickard-LF,Jones-CF,Machado-3B,Trumbo-RF,Davis-1B,Mancini-DH,Schoop-2B,Hardy-SS,Joseph-C
52,"53. Fri,6/2 vs BOS W (3-2)",Smith-RF,Jones-CF,Machado-3B,Trumbo-DH,Davis-1B,Schoop-2B,Kim-LF,Hardy-SS,Joseph-C
53,"54. Sat,6/3 vs BOS L (2-5)#",Rickard-LF,Jones-CF,Machado-3B,Trumbo-RF,Davis-DH,Mancini-1B,Schoop-2B,Hardy-SS,Joseph-C
54,"55. Sun,6/4 vs BOS L (3-7)#",Rickard-RF,Jones-CF,Machado-3B,Trumbo-DH,Davis-1B,Mancini-LF,Schoop-2B,Pena-C,Hardy-SS
55,"56. Tue,6/6 vs PIT W (6-5)",Smith-RF,Jones-CF,Machado-3B,Trumbo-DH,Davis-1B,Schoop-2B,Mancini-LF,Hardy-SS,Joseph-C
56,"57. Wed,6/7 vs PIT W (9-6)",Smith-RF,Jones-CF,Machado-3B,Davis-1B,Trumbo-DH,Schoop-2B,Kim-LF,Hardy-SS,Joseph-C
57,"58. Thu,6/8 at WSN L (1-6)",Smith-RF,Schoop-2B,Trumbo-1B,Davis-3B,Mancini-LF,Rickard-CF,Joseph-C,Hardy-SS,Asher-P
58,"59. Fri,6/9 at NYY L (2-8)#",Rickard-LF,Mancini-DH,Jones-CF,Trumbo-RF,Davis-1B,Schoop-2B,Hardy-SS,Joseph-C,Tejada-3B
59,"60. Sat,6/10 at NYY L (3-16)",Smith-RF,Schoop-2B,Jones-CF,Trumbo-DH,Davis-1B,Mancini-LF,Castillo-C,Hardy-SS,Tejada-3B
60,"61. Sun,6/11 at NYY L (3-14)",Smith-RF,Schoop-2B,Jones-CF,Trumbo-DH,Davis-1B,Mancini-LF,Castillo-C,Hardy-SS,Tejada-3B
61,"62. Mon,6/12 at CHW L (7-10)",Smith-RF,Jones-CF,Machado-3B,Trumbo-DH,Davis-1B,Schoop-2B,Mancini-LF,Castillo-C,Hardy-SS
62,"63. Tue,6/13 at CHW L (1-6)#",Rickard-LF,Jones-CF,Machado-3B,Trumbo-RF,Mancini-1B,Schoop-2B,Castillo-DH,Hardy-SS,Joseph-C
63,"64. Wed,6/14 at CHW W (10-6)",Kim-LF,Jones-CF,Machado-3B,Trumbo-RF,Mancini-1B,Schoop-2B,Castillo-C,Washington-DH,Hardy-SS
64,"65. Thu,6/15 at CHW L (2-5)#",Rickard-LF,Jones-CF,Machado-3B,Trumbo-RF,Mancini-1B,Schoop-2B,Castillo-DH,Tejada-SS,Joseph-C
65,"66. Fri,6/16 vs STL L (2-11)",Smith-RF,Machado-3B,Jones-CF,Trumbo-DH,Mancini-1B,Schoop-2B,Castillo-C,Kim-LF,Hardy-SS
66,"67. Sat,6/17 vs STL W (15-7)",Smith-RF,Machado-3B,Jones-CF,Trumbo-DH,Mancini-1B,Schoop-2B,Castillo-C,Kim-LF,Hardy-SS
67,"68. Sun,6/18 vs STL W (8-5)",Smith-RF,Machado-3B,Jones-CF,Trumbo-DH,Mancini-1B,Schoop-2B,Castillo-C,Kim-LF,Hardy-SS
68,"69. Mon,6/19 vs CLE L (0-12)",Smith-RF,Machado-3B,Jones-CF,Trumbo-DH,Mancini-1B,Schoop-2B,Castillo-C,Kim-LF,Tejada-SS
69,"70. Tue,6/20 vs CLE W (6-5)",Smith-RF,Machado-3B,Jones-CF,Trumbo-DH,Mancini-1B,Schoop-2B,Castillo-C,Kim-LF,Tejada-SS
70,"71. Wed,6/21 vs CLE L (1-5)",Smith-RF,Machado-3B,Jones-CF,Trumbo-DH,Mancini-1B,Schoop-2B,Kim-LF,Joseph-C,Janish-SS
71,"72. Thu,6/22 vs CLE L (3-6)",Smith-RF,Machado-3B,Schoop-2B,Trumbo-DH,Mancini-1B,Castillo-C,Kim-LF,Tejada-SS,Gentry-CF
72,"73. Fri,6/23 at TBR L (5-15)",Smith-DH,Machado-3B,Jones-CF,Trumbo-RF,Schoop-2B,Mancini-1B,Castillo-C,Kim-LF,Tejada-SS
73,"74. Sat,6/24 at TBR W (8-3)",Smith-RF,Machado-3B,Schoop-2B,Jones-CF,Trumbo-DH,Mancini-1B,Castillo-C,Rickard-LF,Janish-SS
74,"75. Sun,6/25 at TBR W (8-5)",Rickard-LF,Machado-3B,Schoop-2B,Jones-CF,Trumbo-DH,Mancini-1B,Joseph-C,Gentry-RF,Janish-SS
75,"76. Tue,6/27 at TOR W (3-1)",Smith-RF,Machado-3B,Schoop-2B,Jones-CF,Trumbo-DH,Mancini-1B,Castillo-C,Kim-LF,Janish-SS
76,"77. Wed,6/28 at TOR L (0-4)",Smith-RF,Machado-3B,Schoop-2B,Jones-CF,Trumbo-DH,Mancini-1B,Kim-LF,Joseph-C,Janish-SS
77,"78. Thu,6/29 at TOR W (2-0)#",Rickard-LF,Machado-3B,Schoop-2B,Jones-CF,Trumbo-DH,Mancini-1B,Joseph-C,Gentry-RF,Tejada-SS
78,"79. Fri,6/30 vs TBR L (4-6)",Smith-RF,Machado-3B,Schoop-2B,Jones-CF,Trumbo-DH,Mancini-1B,Castillo-C,Tejada-SS,Rickard-LF
79,"80. Sat,7/1 vs TBR L (3-10)",Rickard-LF,Machado-3B,Schoop-2B,Jones-CF,Trumbo-DH,Mancini-1B,Castillo-C,Gentry-RF,Tejada-SS
80,"81. Sun,7/2 vs TBR W (7-1)",Smith-RF,Machado-3B,Schoop-2B,Jones-CF,Trumbo-DH,Mancini-1B,Joseph-C,Tejada-SS,Rickard-LF
81,"82. Mon,7/3 at MIL L (1-8)#",Rickard-LF,Machado-3B,Schoop-2B,Jones-CF,Trumbo-RF,Mancini-1B,Castillo-C,Tejada-SS,Miley-P
